GTIN,CATEGORY,SUBCATEGORY,BRAND,MANUFACTURER_PARENT
00782223024192,Lottery/Gaming,Scratch Tickets,Cash Bonus,null
00735975514817,Lottery/Gaming,Scratch Tickets,10 Million Dollar Tita,null
00687355808668,Lottery/Gaming,Scratch Tickets,Royal Jumbo Bucks,null
00015936539210,Lottery/Gaming,Scratch Tickets,Iowa State Lottery,null
00817522022485,Lottery/Gaming,Scratch Tickets,Texas State Lottery,null
00817522023451,Lottery/Gaming,Scratch Tickets,Texas State Lottery,null
00670656304946,Lottery/Gaming,Scratch Tickets,Fastest Road To 1 Million,null
00841519114259,Lottery/Gaming,Scratch Tickets,Cherry Tripler Cashword,null
00649148003414,Lottery/Gaming,Scratch Tickets,Super Crossword Tripler,null
00841519114129,Lottery/Gaming,Scratch Tickets,Jumbo Bucks Crossword,null
00015936535212,Lottery/Gaming,Scratch Tickets,Iowa State Lottery,null
00814542015749,Lottery/Gaming,Scratch Tickets,"$50,000 Payout",null
00609341011081,Lottery/Gaming,Scratch Tickets,Ohio State Lottery,null
00841519114181,Lottery/Gaming,Scratch Tickets,Glott 10X The Mny $2,null
00735975614524,Lottery/Gaming,Scratch Tickets,Loteria,null
00798028414922,Lottery/Gaming,Scratch Tickets,"$2,500 A Week For Life $5.00",null
00841519113085,Lottery/Gaming,Scratch Tickets,The New Super Max The Money,null
00735975314905,Lottery/Gaming,Scratch Tickets,$5 Million Roaring 2022,null
00841519116154,Lottery/Gaming,Scratch Tickets,Holiday Silver 50X The Money,null
00817522023321,Lottery/Gaming,Scratch Tickets,Texas State Lottery,null
00754336023133,Lottery/Gaming,Scratch Tickets,Wisconsin State Lottery,null
00841519114112,Lottery/Gaming,Scratch Tickets,Jumbo Bucks Classic,null
00798028614575,Lottery/Gaming,Scratch Tickets,$20 Cashword,null
00841519116109,Lottery/Gaming,Scratch Tickets,Mega Jumbo Bucks,null
00840117900585,Lottery/Gaming,Scratch Tickets,Mississippi Lottery,null
00843051007983,Lottery/Gaming,Scratch Tickets,$500 Loaded,null
00670656106564,Lottery/Gaming,Scratch Tickets,Triple Reds,null
00843051006597,Lottery/Gaming,Scratch Tickets,$20 100X The Cash,null
00644684003874,Lottery/Gaming,Scratch Tickets,Michigan State Lottery,null
00018200006463,Beer,Flavored Malt,Bud Ice,ANHEUSER-BUSCH INC.
00698720213352,Lottery/Gaming,Scratch Tickets,Hldycshblwt Each,null
00843051007747,Lottery/Gaming,Scratch Tickets,Millionaire Maker,null
00644684003584,Lottery/Gaming,Scratch Tickets,Michigan State Lottery,null
00843051007709,Lottery/Gaming,Scratch Tickets,50X The Cash,null
00754336023140,Lottery/Gaming,Scratch Tickets,Wisconsin State Lottery,null
00817522023031,Lottery/Gaming,Scratch Tickets,Texas State Lottery,null
00644684003928,Lottery/Gaming,Scratch Tickets,Michigan State Lottery,null
00735975114659,Lottery/Gaming,Scratch Tickets,Raging Hot 7,null
00782223023461,Lottery/Gaming,Scratch Tickets,$50 Lottery,null
00798028414564,Lottery/Gaming,Scratch Tickets,$5 Florida Cash,null
00644684003423,Lottery/Gaming,Scratch Tickets,Michigan State Lottery,null
00817522023536,Lottery/Gaming,Scratch Tickets,Texas State Lottery,null
00843051007785,Lottery/Gaming,Scratch Tickets,Double Cash Doubler,null
00841519115720,Lottery/Gaming,Scratch Tickets,"$50,000 Extravaganza",null
00702770082018,Beer,Microbrews/Craft,Widmer Brothers,null
00702770385027,Beer,Microbrews/Craft,Widmer Brothers,null
00891278002717,Liquor,Prepared Cocktails,Monaco,null
00891278002748,Liquor,Prepared Cocktails,Monaco,null
00684746500118,Beer,Flavored Malt,Johny Bootlegger,null
00736920111815,Beer,Premium,Goose Island,null
00856655003572,Beer,Microbrews/Craft,Devils Backbone,null
00817904006225,Beer,Microbrews/Craft,Elysian,null
00817904000834,Beer,Microbrews/Craft,Elysian,null
00817904006843,Beer,Microbrews/Craft,Elysian,null
00817904002104,Beer,Microbrews/Craft,Elysian,null
00817904000124,Beer,Microbrews/Craft,Elysian,null
00702770000012,Beer,Microbrews/Craft,Widmer Brothers,null
00815351001251,Beer,Microbrews/Craft,Kilt Lifter,FOUR PEAKS BREWING CO.
00815351001015,Beer,Microbrews/Craft,Kilt Lifter,FOUR PEAKS BREWING CO.
00702770071906,Beer,Microbrews/Craft,Widmer Brothers,null
00723830000094,Beer,Premium,Lagunitas,null
00684746800423,Beer,Flavored Malt,Johny Bootlegger,null
00736040519324,Liquor,Distilled Spirits,Avion,null
00736040521884,Liquor,Distilled Spirits,Avion,null
00736040011064,Liquor,Distilled Spirits,Hpnotiq,null
00736040012870,Liquor,Distilled Spirits,Hpnotiq,null
00736040519300,Liquor,Distilled Spirits,Avion,null
00736040521914,Liquor,Distilled Spirits,Avion,null
00736040519348,Liquor,Distilled Spirits,Avion,null
00736040012856,Liquor,Distilled Spirits,Hpnotiq,null
00736040012849,Liquor,Distilled Spirits,Hpnotiq,null
00018200250088,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200005459,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200019913,Beer,Premium,Michelob,ANHEUSER-BUSCH INC.
00071439000060,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00891278002854,Liquor,Prepared Cocktails,Monaco,null
00089924200000,Beer,Premium,Yuengling,null
00083783531138,Beer,Microbrews/Craft,Sierra Nevada,null
00083783375435,Beer,Microbrews/Craft,Sierra Nevada,null
00033544950067,Beer,Premium,Victoria,null
00070310014028,Beer,Flavored Malt,Seagrams Escapes,null
00084279002255,Liquor,Liqueurs & Cordials,Kinky,null
00089000990757,Liquor,Liqueurs & Cordials,99 Brand,null
00089000990771,Liquor,Liqueurs & Cordials,99 Brand,null
00089000990740,Liquor,Liqueurs & Cordials,99 Brand,null
00089000990641,Liquor,Liqueurs & Cordials,99 Brand,null
00089000991013,Liquor,Liqueurs & Cordials,99 Brand,null
00891278002885,Liquor,Prepared Cocktails,Monaco,null
00891278002892,Liquor,Prepared Cocktails,Monaco,null
00891278002922,Liquor,Prepared Cocktails,Monaco,null
00891278002915,Liquor,Prepared Cocktails,Monaco,null
00018200008634,Beer,Flavored Malt,Budweiser Chelada,ANHEUSER-BUSCH INC.
00891278002861,Liquor,Prepared Cocktails,Monaco,null
00736920119606,Beer,Premium,Goose Island,null
00736920119804,Beer,Premium,Goose Island,null
00855417003874,Beer,Premium,Karbach Brewing,null
00811538016919,Liquor,Prepared Cocktails,Jose Cuervo,null
00811538013321,Liquor,Prepared Cocktails,Jose Cuervo,null
00811538011747,Liquor,Prepared Cocktails,Jose Cuervo,null
00811538011730,Liquor,Prepared Cocktails,Jose Cuervo,null
00891278002465,Liquor,Prepared Cocktails,Monaco,null
00891278002830,Liquor,Prepared Cocktails,Monaco,null
00856895003844,Beer,Microbrews/Craft,Golden Road,null
00891278002779,Liquor,Prepared Cocktails,Monaco,null
00891278002380,Liquor,Prepared Cocktails,Monaco,null
00702770385010,Beer,Microbrews/Craft,Widmer Brothers,null
00071439344188,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00018200151682,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200285202,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200219870,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200260155,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200159817,Beer,Premium,Shock Top,ANHEUSER-BUSCH INC.
00018200139864,Beer,Premium,Shock Top,ANHEUSER-BUSCH INC.
00018200255922,Beer,Premium,Shock Top,ANHEUSER-BUSCH INC.
00018200009013,Beer,Premium,Shock Top,ANHEUSER-BUSCH INC.
00018200258152,Beer,Imported,Estrella Jalisco,ANHEUSER-BUSCH INC.
00018200259692,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200962028,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200661686,Beer,Flavored Malt,Busch Ice,ANHEUSER-BUSCH INC.
00018200970016,Beer,Imported,Estrella Jalisco,ANHEUSER-BUSCH INC.
00071439000336,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439007007,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00018200239823,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200201035,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439457123,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439400167,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439300504,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439344508,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439006017,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00071439348063,Beer,Premium,Rolling Rock,ANHEUSER-BUSCH INC.
00018200966637,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200258336,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200258992,Beer,Flavored Malt,Natty Rush,ANHEUSER-BUSCH INC.
00018200258169,Beer,Imported,Estrella Jalisco,ANHEUSER-BUSCH INC.
00018200079863,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200970078,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200970023,Beer,Imported,Estrella Jalisco,ANHEUSER-BUSCH INC.
00018200284434,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200119958,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200002458,Beer,Flavored Malt,Bud Ice,ANHEUSER-BUSCH INC.
00018200200571,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200199875,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200959998,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200258688,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200284274,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200258923,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200281334,Beer,Premium,Bud Light Lime,ANHEUSER-BUSCH INC.
00018200962448,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200966651,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200169816,Beer,Premium,Budweiser Select,ANHEUSER-BUSCH INC.
00018200009648,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200000676,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200272189,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00082000789789,Beer,Flavored Malt,Smirnoff Ice,null
00018200270307,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200271687,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200271823,Beer,Flavored Malt,Natural Ice,ANHEUSER-BUSCH INC.
00018200009495,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200150470,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200153082,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200285233,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200000317,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200002090,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200000430,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200151828,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200200779,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200150302,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200009303,Beer,Budget/Value,Natural Light,ANHEUSER-BUSCH INC.
00018200260551,Beer,Flavored Malt,Social Club,ANHEUSER-BUSCH INC.
00736920119187,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00018200259579,Packaged Beverages,Iced Tea,Teavana,ANHEUSER-BUSCH INC.
00816751020538,Liquor,Prepared Cocktails,Cutwater,CUTWATER SPIRITS CO.
00999994117810,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00702770073795,Beer,Microbrews/Craft,Widmer Brothers,WIDMER BROTHERS BREWING CO.
00018200260704,Beer,Flavored Malt,Ritas,ANHEUSER-BUSCH INC.
00853340008201,Beer,Microbrews/Craft,Wicked Weed,WICKED WEED BREWING
00999994135330,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00018200260933,Beer,Flavored Malt,Michelob Ultra,ANHEUSER-BUSCH INC.
00852421006990,Packaged Beverages,Water,Alta Palla,ANHEUSER-BUSCH INC.
00018200001482,Wine,Wine,b,B BEVERAGE CO.
00893919001202,Packaged Beverages,Water,Icelandic Glacial,ANHEUSER-BUSCH INC.
00816751021689,Liquor,Prepared Cocktails,Cutwater,CUTWATER SPIRITS CO.
00018200288173,Beer,Flavored Malt,Natural Light,ANHEUSER-BUSCH INC.
00850598008359,Beer,Premium,Karbach Brewing,KARBACH BREWING CO.
00018200286575,Beer,Flavored Malt,Estrella Jalisco,ANHEUSER-BUSCH INC.
00018200958793,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00018200258750,Packaged Beverages,Iced Tea,Teavana,ANHEUSER-BUSCH INC.
00018200284755,Beer,Flavored Malt,Stella Artois,ANHEUSER-BUSCH INC.
00817904007925,Beer,Microbrews/Craft,Elysian,ELYSIAN BREWING CO.
00810023700074,Beer,Microbrews/Craft,10 Barrel,10 BARREL BREWING CO.
00736920118234,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00018200202728,Beer,Flavored Malt,Cacti,ANHEUSER-BUSCH INC.
00810628031511,Beer,Flavored Malt,Maha,MAHA
00893919001400,Packaged Beverages,Water,Icelandic Glacial,ANHEUSER-BUSCH INC.
00723062000046,Beer,Microbrews/Craft,Dominion,ANHEUSER-BUSCH INC.
00021242361261,Beer,Microbrews/Craft,Redhook,REDHOOK ALE BREWERY CO.
00018200260360,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00810628030644,Beer,Flavored Malt,Golden Road,GOLDEN ROAD BREWING CO.
00745432161065,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00018200261923,Beer,Flavored Malt,Michelob Ultra,ANHEUSER-BUSCH INC.
00857291004473,Beer,Flavored Malt,Kombrewcha,ANHEUSER-BUSCH INC.
00816751021085,Liquor,Distilled Spirits,Cutwater,CUTWATER SPIRITS CO.
00786150002230,Beer,Imported,Stella Artois,ANHEUSER-BUSCH INC.
00999995164470,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00819902020029,Beer,Microbrews/Craft,Veza Sur,VEZA SUR BREWING CO.
00851538008297,Beer,Microbrews/Craft,10 Barrel,10 BARREL BREWING CO.
00745432181056,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00852234005753,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00810628031450,Beer,Microbrews/Craft,Golden Road,GOLDEN ROAD BREWING CO.
00021242241068,Beer,Microbrews/Craft,Redhook,REDHOOK ALE BREWERY CO.
00810628031320,Beer,Microbrews/Craft,Golden Road,GOLDEN ROAD BREWING CO.
00018200202636,Beer,Flavored Malt,Michelob Ultra,ANHEUSER-BUSCH INC.
00736920117220,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00021242120080,Beer,Microbrews/Craft,Redhook,REDHOOK ALE BREWERY CO.
00018200202643,Beer,Premium,Michelob Ultra,ANHEUSER-BUSCH INC.
00999994119390,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00018200202537,Beer,Imported,Montejo,ANHEUSER-BUSCH INC.
00857291004268,Beer,Flavored Malt,Kombrewcha,ANHEUSER-BUSCH INC.
00999993120370,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00853340008805,Beer,Microbrews/Craft,Wicked Weed,WICKED WEED BREWING
00999994118210,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00850598008533,Beer,Premium,Karbach Brewing,KARBACH BREWING CO.
00080660949499,Beer,Imported,Saint Pauli Girl Dark,ANHEUSER-BUSCH INC.
00853340008232,Beer,Microbrews/Craft,Wicked Weed,WICKED WEED BREWING
00736920118456,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00702770007103,Beer,Microbrews/Craft,Widmer Brothers,WIDMER BROTHERS BREWING CO.
00670822360165,Beer,Microbrews/Craft,Cisco Brewers,CISCO BREWERS INC.
00702770025107,Beer,Microbrews/Craft,Widmer Brothers,WIDMER BROTHERS BREWING CO.
00018200260414,Packaged Beverages,Iced Tea,Teavana,ANHEUSER-BUSCH INC.
00021242600247,Beer,Microbrews/Craft,Redhook,REDHOOK ALE BREWERY CO.
00815351027077,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00860431000839,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00841800169104,Beer,Microbrews/Craft,Appalachian Mountain Brewery,Appalachian Mountain Brewery
00850000776678,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00736920111952,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00745432700028,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00745432990016,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00745432500116,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00745432101047,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00736920117299,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00745432600038,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00736920112652,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00736920112157,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00850431000853,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00745432200016,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00815351007031,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00745432500024,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00815351024137,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351025103,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351042056,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351027251,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351024168,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351014251,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351003033,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351036055,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00018200001239,Beer,Imported,Montejo,ANHEUSER-BUSCH INC.
00856895003585,Beer,Microbrews/Craft,Golden Road,GOLDEN ROAD BREWING CO.
00857914008475,Beer,Microbrews/Craft,Devils Backbone,DEVILS BACKBONE BREWING CO.
00816751021610,Liquor,Prepared Cocktails,Cutwater,CUTWATER SPIRITS CO.
00719057011692,Beer,Imported,Presidente,ANHEUSER-BUSCH INC.
00796030192944,Beer,Microbrews/Craft,Kona,KONA BREWING CO.
00810628030293,Beer,Flavored Malt,Golden Road,GOLDEN ROAD BREWING CO.
05021319000357,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00080660949413,Beer,Imported,Saint Pauli Girl Dark,ANHEUSER-BUSCH INC.
00796030414855,Beer,Microbrews/Craft,Kona,KONA BREWING CO.
00018200258733,Packaged Beverages,Iced Tea,Teavana,ANHEUSER-BUSCH INC.
00857914008932,Liquor,Prepared Cocktails,Devils Backbone,DEVILS BACKBONE BREWING CO.
00999994117070,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00665714200018,Beer,Microbrews/Craft,Fordham,ANHEUSER-BUSCH INC.
00857914008581,Beer,Flavored Malt,Devils Backbone,DEVILS BACKBONE BREWING CO.
00999994115500,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00850598008861,Beer,Premium,Karbach Brewing,KARBACH BREWING CO.
00745432850099,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00018200005312,Beer,Flavored Malt,Hurricane ,ANHEUSER-BUSCH INC.
00857914008178,Beer,Microbrews/Craft,Devils Backbone,DEVILS BACKBONE BREWING CO.
00018200260476,Beer,Flavored Malt,Natural Light,ANHEUSER-BUSCH INC.
00853340008256,Beer,Microbrews/Craft,Wicked Weed,WICKED WEED BREWING
00018200261084,Beer,Flavored Malt,Natural Light,ANHEUSER-BUSCH INC.
00810628030668,Beer,Flavored Malt,Golden Road,GOLDEN ROAD BREWING CO.
00702770019007,Beer,Microbrews/Craft,Widmer Brothers,WIDMER BROTHERS BREWING CO.
00850017433007,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00083120012139,Wine,Wine,101 North,ANHEUSER-BUSCH INC.
00999995135090,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00815351011168,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00815351027169,Beer,Microbrews/Craft,Four Peaks,FOUR PEAKS BREWING CO.
00852234005418,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00681745001981,Beer,Microbrews/Craft,Blue Point,BLUE POINT BREWING CO.
00681745002063,Beer,Microbrews/Craft,Blue Point,BLUE POINT BREWING CO.
00681745411292,Beer,Microbrews/Craft,Blue Point,BLUE POINT BREWING CO.
00745432181063,Beer,Microbrews/Craft,Breckenridge,BRECKENRIDGE BREWERY CO.
00852234005791,Beer,Flavored Malt,Virtue Cider,VIRTUE CIDER BREWING CO.
00736920117428,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00736920210037,Beer,Microbrews/Craft,Goose Island,GOOSE ISLAND BREWING CO.
00999994115490,Beer,Premium,Budweiser,ANHEUSER-BUSCH INC.
00857531005918,Beer,Microbrews/Craft,Wicked Weed,WICKED WEED BREWING
00817904007543,Beer,Microbrews/Craft,Elysian,ELYSIAN BREWING CO.
00817904000810,Beer,Microbrews/Craft,Elysian,ELYSIAN BREWING CO.
